,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
84,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,78.0,71.0,79.0,100.0,100.0,70.0,70.0,64.0,77.0,75.0,75.0,67.0,69.0,70.0,80.0,70.0,70.0,75.0,75.0,72.0,72.0
85,80.0,70.0,70.0,68.0,72.0,72.0,45.0,68.0,68.0,72.0,100.0,77.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,83.0,73.0,72.0,72.0,61.0,99.0,100.0,76.0,82.0,81.0,61.0,100.0
86,87.0,99.0,99.0,55.0,72.0,100.0,70.0,55.0,72.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
87,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,64.0,100.0,100.0,100.0,100.0,77.0,83.0,78.0,100.0,100.0,250.0,65.0,73.0,100.0,86.0,80.0,80.0,100.0,250.0,80.0
88,100.0,86.0,76.0,73.0,100.0,100.0,55.0,74.0,100.0,100.0,82.0,100.0,100.0,79.0,100.0,46.0,50.0,77.0,100.0,100.0,100.0,100.0,100.0,62.0,43.0,100.0,100.0,100.0,100.0,41.0,42.0
89,78.0,100.0,43.0,45.0,45.0,47.0,100.0,42.0,45.0,100.0,100.0,100.0,80.0,73.0,92.0,80.0,71.0,100.0,100.0,84.0,80.0,100.0,100.0,79.0,100.0,88.0,85.0,65.0,100.0,100.0,81.0
90,75.0,66.0,100.0,79.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47.0,100.0,47.0
91,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
92,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
93,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,75.0,87.0,250.0,82.0
94,87.0,82.0,81.0,71.0,82.0,80.0,100.0,69.0,68.0,250.0,100.0,100.0,250.0,78.0,73.0,73.0,250.0,100.0,76.0,64.0,74.0,59.0,62.0,100.0,74.0,100.0,67.0,100.0,72.0,100.0,100.0
95,100.0,66.0,85.0,85.0,85.0,100.0,69.0,60.0,60.0,100.0,100.0,85.0,69.0,69.0,82.0,82.0,82.0,82.0,60.0,250.0,82.0,82.0,250.0,250.0,100.0,100.0,100.0,70.0,100.0,100.0,70.0
96,80.0,70.0,70.0,81.0,85.0,78.0,65.0,61.0,72.0,100.0,100.0,81.0,85.0,72.0,77.0,84.0,83.0,100.0,76.0,69.0,100.0,84.0,65.0,73.0,70.0,79.0,250.0,250.0,250.0,250.0,250.0
97,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.0,73.0,250.0,250.0,250.0,250.0,74.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,80.0,79.0,76.0,74.0
98,81.0,70.0,70.0,71.0,71.0,79.0,63.0,63.0,70.0,78.0,75.0,78.0,65.0,67.0,78.0,79.0,100.0,78.0,58.0,79.0,58.0,65.0,65.0,70.0,58.0,48.0,58.0,58.0,58.0,57.0,48.0
99,47.0,47.0,47.0,66.0,68.0,46.0,46.0,55.0,47.0,72.0,72.0,57.0,57.0,66.0,72.0,49.0,72.0,71.0,71.0,72.0,72.0,70.0,71.0,68.0,72.0,72.0,70.0,67.0,67.0,67.0,69.0
100,69.0,68.0,69.0,69.0,64.0,64.0,66.0,63.0,63.0,62.0,62.0,64.0,62.0,64.0,64.0,64.0,75.0,74.0,71.0,71.0,100.0,62.0,62.0,62.0,69.0,69.0,78.0,60.0,71.0,72.0,100.0
101,70.0,70.0,77.0,75.0,72.0,72.0,74.0,74.0,70.0,46.0,75.0,74.0,65.0,75.0,75.0,65.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
102,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,67.0,87.0,74.0,100.0,83.0,60.0,250.0,72.0,100.0,100.0,60.0,79.0,71.0,62.0
103,83.0,100.0,100.0,68.0,76.0,100.0,87.0,78.0,68.0,75.0,76.0,100.0,100.0,75.0,100.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
104,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,76.0,77.0,250.0,250.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,72.0,69.0
105,250.0,70.0,61.0,74.0,250.0,85.0,250.0,73.0,250.0,250.0,250.0,74.0,65.0,50.0,250.0,50.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
106,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
107,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
108,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
109,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.0,81.0,74.0,100.0,81.0,63.0,75.0,100.0,100.0,100.0,86.0,62.0,61.0,63.0,67.0
110,67.0,72.0,67.0,69.0,78.0,100.0,71.0,67.0,52.0,58.0,78.0,69.0,63.0,63.0,72.0,75.0,77.0,59.0,61.0,53.0,61.0,61.0,61.0,49.0,73.0,73.0,73.0,59.0,59.0,59.0,49.0
111,49.0,56.0,56.0,73.0,49.0,49.0,49.0,49.0,56.0,41.0,49.0,49.0,49.0,56.0,56.0,56.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,71.0
112,75.0,250.0,250.0,250.0,46.0,250.0,71.0,71.0,250.0,59.0,64.0,250.0,64.0,61.0,250.0,61.0,72.0,100.0,100.0,61.0,100.0,100.0,61.0,53.0,61.0,61.0,79.0,70.0,61.0,70.0,42.0
113,80.0,79.0,79.0,60.0,44.0,44.0,79.0,51.0,79.0,45.0,50.0,76.0,45.0,45.0,43.0,43.0,100.0,70.0,80.0,84.0,79.0,80.0,55.0,63.0,100.0,79.0,78.0,76.0,69.0,69.0,79.0
114,84.0,80.0,70.0,67.0,55.0,74.0,81.0,75.0,59.0,0.0,0.0,46.0,54.0,62.0,73.0,75.0,66.0,60.0,66.0,51.0,54.0,54.0,62.0,57.0,51.0,69.0,55.0,62.0,62.0,70.0,59.0
115,59.0,59.0,69.0,56.0,58.0,58.0,53.0,53.0,52.0,56.0,56.0,45.0,53.0,56.0,56.0,53.0,78.0,64.0,69.0,64.0,81.0,70.0,70.0,62.0,100.0,76.0,76.0,72.0,71.0,71.0,77.0
116,77.0,79.0,58.0,63.0,84.0,83.0,55.0,44.0,72.0,55.0,55.0,100.0,100.0,100.0,100.0,100.0,64.0,69.0,100.0,100.0,100.0,75.0,62.0,58.0,58.0,100.0,100.0,67.0,80.0,76.0,100.0
117,100.0,70.0,57.0,69.0,74.0,76.0,76.0,70.0,74.0,76.0,73.0,100.0,67.0,63.0,67.0,72.0,72.0,63.0,63.0,73.0,78.0,78.0,62.0,62.0,63.0,77.0,77.0,78.0,78.0,62.0,79.0
118,79.0,79.0,77.0,51.0,51.0,51.0,100.0,100.0,69.0,62.0,81.0,81.0,62.0,100.0,75.0,78.0,100.0,100.0,100.0,100.0,82.0,61.0,65.0,100.0,69.0,100.0,100.0,100.0,61.0,100.0,64.0
119,100.0,63.0,63.0,63.0,77.0,61.0,61.0,54.0,77.0,100.0,47.0,47.0,47.0,61.0,71.0,43.0,77.0,50.0,47.0,47.0,42.0,77.0,77.0,78.0,78.0,76.0,76.0,76.0,76.0,76.0,76.0
120,48.0,70.0,66.0,67.0,65.0,67.0,67.0,64.0,69.0,63.0,65.0,67.0,68.0,52.0,69.0,69.0,62.0,63.0,68.0,70.0,250.0,63.0,66.0,66.0,62.0,67.0,67.0,62.0,61.0,64.0,62.0
121,64.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
122,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,94.0,69.0,86.0,250.0
123,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,68.0,250.0,76.0,250.0,250.0,250.0,65.0,60.0,250.0,250.0,250.0,62.0,59.0,75.0,75.0,54.0,78.0,78.0,83.0,61.0,59.0,53.0,59.0
124,59.0,53.0,53.0,100.0,100.0,71.0,71.0,57.0,57.0,64.0,51.0,81.0,81.0,52.0,52.0,78.0,78.0,44.0,44.0,81.0,47.0,62.0,78.0,42.0,42.0,62.0,65.0,75.0,76.0,76.0,71.0
125,100.0,68.0,56.0,68.0,73.0,76.0,78.0,56.0,70.0,70.0,80.0,100.0,100.0,69.0,100.0,58.0,100.0,86.0,60.0,85.0,66.0,63.0,63.0,66.0,66.0,69.0,100.0,250.0,250.0,250.0,250.0
126,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,63.0,66.0,79.0,66.0
127,81.0,80.0,78.0,63.0,77.0,82.0,85.0,74.0,76.0,62.0,100.0,100.0,80.0,77.0,79.0,61.0,100.0,74.0,73.0,58.0,250.0,61.0,78.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
128,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
129,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,68.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,80.0,250.0,250.0,250.0,250.0
130,250.0,250.0,68.0,68.0,71.0,250.0,250.0,250.0,250.0,70.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,82.0,78.0,250.0,82.0,81.0,70.0,78.0
131,250.0,250.0,75.0,75.0,250.0,85.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,100.0,63.0,250.0,250.0,73.0,250.0,250.0,79.0,250.0,65.0,64.0,71.0,60.0,60.0,250.0,250.0,87.0,250.0
132,250.0,250.0,66.0,66.0,100.0,46.0,46.0,250.0,250.0,73.0,56.0,87.0,87.0,42.0,42.0,85.0,85.0,84.0,59.0,62.0,63.0,81.0,69.0,64.0,64.0,72.0,64.0,64.0,68.0,72.0,72.0
133,72.0,66.0,66.0,66.0,65.0,53.0,82.0,82.0,82.0,61.0,82.0,82.0,53.0,82.0,82.0,44.0,82.0,82.0,44.0,59.0,59.0,66.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
134,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,78.0,78.0,78.0,44.0,74.0,74.0,74.0,44.0,44.0
135,76.0,74.0,41.0,76.0,76.0,69.0,44.0,44.0,44.0,73.0,69.0,69.0,44.0,44.0,72.0,42.0,69.0,69.0,250.0,71.0,71.0,71.0,70.0,75.0,83.0,68.0,86.0,82.0,54.0,64.0,84.0
136,76.0,69.0,62.0,56.0,71.0,75.0,100.0,77.0,64.0,66.0,75.0,84.0,72.0,75.0,75.0,64.0,75.0,74.0,63.0,62.0,67.0,68.0,66.0,65.0,66.0,49.0,62.0,65.0,54.0,47.0,47.0
137,62.0,62.0,54.0,62.0,100.0,59.0,59.0,55.0,55.0,54.0,54.0,64.0,64.0,59.0,55.0,54.0,54.0,64.0,52.0,46.0,55.0,60.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
138,250.0,250.0,250.0,66.0,66.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,29.0,55.0,46.0,29.0,49.0,250.0,44.0,28.0
139,28.0,250.0,250.0,250.0,250.0,53.0,250.0,250.0,250.0,250.0,250.0,61.0,61.0,250.0,250.0,25.0,250.0,61.0,46.0,25.0,250.0,250.0,63.0,63.0,50.0,50.0,250.0,250.0,250.0,250.0,250.0
140,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
141,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.0,250.0,250.0,250.0,250.0,79.0,100.0,70.0,100.0,100.0,100.0,70.0,70.0,76.0,76.0,100.0,100.0,100.0
142,77.0,71.0,71.0,100.0,100.0,250.0,69.0,69.0,71.0,250.0,250.0,250.0,250.0,100.0,250.0,61.0,83.0,73.0,250.0,250.0,250.0,250.0,70.0,74.0,74.0,73.0,80.0,250.0,250.0,64.0,70.0
143,74.0,56.0,82.0,75.0,250.0,68.0,74.0,250.0,58.0,58.0,75.0,58.0,250.0,250.0,62.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,59.0,250.0,74.0,250.0,250.0,250.0,250.0,59.0
144,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,87.0,81.0,60.0,49.0,64.0,71.0,49.0,63.0,66.0,72.0,62.0,71.0,67.0,64.0,75.0,75.0,72.0,62.0,61.0
145,69.0,76.0,58.0,41.0,59.0,53.0,59.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,60.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,60.0,250.0,250.0,250.0,250.0,250.0
146,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
147,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,82.0,100.0,82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
148,100.0,100.0,64.0,63.0,64.0,63.0,63.0,63.0,52.0,65.0,65.0,65.0,76.0,65.0,75.0,75.0,250.0,250.0,250.0,53.0,53.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
149,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
150,250.0,250.0,63.0,48.0,54.0,48.0,100.0,100.0,80.0,48.0,100.0,100.0,100.0,80.0,56.0,62.0,48.0,75.0,75.0,75.0,48.0,38.0,38.0,48.0,75.0,75.0,55.0,55.0,46.0,44.0,40.0
151,40.0,44.0,100.0,80.0,80.0,61.0,84.0,76.0,67.0,68.0,65.0,75.0,69.0,61.0,67.0,63.0,100.0,67.0,48.0,59.0,61.0,76.0,71.0,65.0,55.0,68.0,65.0,67.0,64.0,59.0,60.0
152,48.0,58.0,48.0,48.0,62.0,68.0,61.0,58.0,58.0,58.0,60.0,59.0,59.0,55.0,55.0,58.0,55.0,54.0,54.0,59.0,55.0,54.0,39.0,100.0,67.0,75.0,61.0,67.0,75.0,67.0,63.0
153,79.0,65.0,65.0,67.0,67.0,69.0,78.0,63.0,79.0,66.0,65.0,81.0,63.0,78.0,64.0,64.0,60.0,81.0,81.0,54.0,54.0,59.0,60.0,66.0,71.0,66.0,52.0,69.0,71.0,52.0,67.0
154,78.0,62.0,71.0,71.0,62.0,72.0,60.0,66.0,62.0,62.0,66.0,51.0,60.0,60.0,52.0,64.0,50.0,63.0,100.0,60.0,82.0,82.0,82.0,58.0,58.0,51.0,51.0,84.0,58.0,53.0,57.0
155,65.0,47.0,51.0,76.0,57.0,60.0,42.0,70.0,67.0,65.0,65.0,51.0,51.0,44.0,30.0,51.0,51.0,46.0,77.0,100.0,86.0,72.0,85.0,85.0,56.0,61.0,84.0,100.0,100.0,56.0,66.0
156,100.0,74.0,100.0,100.0,64.0,69.0,71.0,71.0,83.0,72.0,58.0,60.0,71.0,71.0,57.0,60.0,60.0,100.0,68.0,57.0,57.0,56.0,64.0,64.0,57.0,56.0,56.0,35.0,67.0,64.0,64.0
157,64.0,63.0,63.0,67.0,67.0,41.0,69.0,69.0,35.0,35.0,37.0,36.0,38.0,86.0,75.0,60.0,75.0,84.0,60.0,71.0,61.0,67.0,69.0,62.0,72.0,66.0,67.0,55.0,58.0,69.0,62.0
158,61.0,75.0,80.0,59.0,48.0,56.0,55.0,64.0,50.0,54.0,54.0,46.0,68.0,68.0,47.0,47.0,47.0,250.0,54.0,54.0,46.0,47.0,60.0,60.0,250.0,250.0,60.0,60.0,60.0,59.0,250.0
159,60.0,60.0,51.0,69.0,58.0,79.0,58.0,64.0,70.0,52.0,41.0,76.0,69.0,57.0,70.0,70.0,60.0,53.0,67.0,74.0,71.0,62.0,44.0,56.0,68.0,55.0,50.0,54.0,62.0,73.0,41.0
160,54.0,72.0,69.0,45.0,68.0,66.0,44.0,66.0,44.0,42.0,42.0,48.0,46.0,42.0,44.0,49.0,49.0,42.0,46.0,42.0,42.0,42.0,46.0,46.0,42.0,42.0,40.0,37.0,250.0,80.0,53.0
161,53.0,79.0,79.0,53.0,53.0,57.0,79.0,79.0,53.0,69.0,69.0,62.0,57.0,57.0,69.0,57.0,57.0,39.0,39.0,60.0,57.0,57.0,58.0,58.0,68.0,32.0,61.0,61.0,71.0,82.0,59.0
162,82.0,63.0,82.0,82.0,44.0,57.0,57.0,64.0,65.0,44.0,63.0,63.0,52.0,80.0,48.0,64.0,65.0,100.0,100.0,57.0,69.0,48.0,54.0,58.0,70.0,43.0,53.0,41.0,44.0,56.0,56.0
163,56.0,48.0,76.0,72.0,49.0,74.0,74.0,77.0,77.0,49.0,49.0,64.0,38.0,70.0,70.0,70.0,57.0,32.0,58.0,57.0,57.0,57.0,27.0,32.0,61.0,26.0,55.0,61.0,55.0,80.0,59.0
164,82.0,64.0,100.0,71.0,74.0,59.0,72.0,82.0,65.0,55.0,63.0,63.0,100.0,100.0,71.0,58.0,59.0,70.0,62.0,62.0,57.0,67.0,56.0,70.0,83.0,40.0,56.0,66.0,67.0,56.0,50.0
165,48.0,63.0,71.0,48.0,59.0,58.0,58.0,52.0,45.0,52.0,59.0,58.0,52.0,55.0,55.0,55.0,55.0,49.0,52.0,52.0,52.0,47.0,50.0,47.0,77.0,74.0,69.0,62.0,71.0,69.0,69.0
166,64.0,74.0,78.0,57.0,71.0,60.0,66.0,54.0,65.0,69.0,61.0,56.0,49.0,54.0,52.0,45.0,47.0,50.0,66.0,76.0,43.0,50.0,54.0,55.0,48.0,45.0,47.0,48.0,48.0,43.0,44.0
167,48.0,48.0,43.0,43.0,44.0,64.0,50.0,54.0,48.0,48.0,56.0,54.0,37.0,46.0,46.0,38.0,56.0,32.0,37.0,46.0,32.0,32.0,37.0,43.0,64.0,42.0,70.0,77.0,77.0,66.0,61.0
168,40.0,67.0,65.0,69.0,58.0,66.0,59.0,0.0,0.0,67.0,65.0,54.0,77.0,47.0,0.0,0.0,0.0,31.0,63.0,47.0,50.0,31.0,63.0,39.0,75.0,58.0,74.0,58.0,46.0,74.0,43.0
